No.	TOKEN	NE-TAG	NE-EMB	GND-ID	url_id	left	right	top	bottom
54	fand	O	O	-	0	2579	2677	2962	3008
55	.	O	O	-	0	2579	2677	2962	3008
0		O	O	-	0	1792	1903	3045	3092
1	than	O	O	-	0	1792	1903	3045	3092
2	,	O	O	-	0	1792	1903	3045	3092
3	um	O	O	-	0	1939	1991	3055	3085
4	einer	O	O	-	0	1992	2117	3047	3087
5	ſolchen	O	O	-	0	2120	2302	3049	3093
6	Auffaſſung	O	O	-	0	2322	2540	3051	3102
7	zu	O	O	-	0	2566	2608	3066	3103
8	begegnen	O	O	-	0	2635	2828	3058	3107
9	:	O	O	-	0	2635	2828	3058	3107
10	ſie	O	O	-	0	2866	2907	3060	3108
11	hat	O	O	-	0	2932	2993	3064	3109
12	die	O	O	-	0	3017	3069	3064	3104
13	Mann-	O	O	-	0	3092	3237	3065	3105
0		O	O	-	0	1885	1960	3000	3039
1	Die	O	O	-	0	1885	1960	3000	3039
2	franzöſiſche	O	O	-	0	1995	2213	3000	3048
3	Regierung	O	O	-	0	2239	2440	3002	3053
4	hat	O	O	-	0	2478	2539	3009	3053
5	inzwiſchen	O	O	-	0	2573	2775	3009	3059
6	ihrerſeits	O	O	-	0	2800	2973	3012	3061
7	Schritte	O	O	-	0	2999	3159	3018	3063
8	ge⸗	O	O	-	0	3184	3237	3029	3067
0		O	O	-	0	1793	1931	3137	3185
1	Grenze	O	O	-	0	1793	1931	3137	3185
2	entfernt	O	O	-	0	1968	2131	3140	3186
3	.	O	O	-	0	1968	2131	3140	3186
0		O	O	-	0	2179	2237	3142	3182
1	Die	O	O	-	0	2179	2237	3142	3182
2	preußiſche	O	O	-	0	2242	2468	3146	3191
3	Regierung	O	O	-	0	2493	2695	3149	3199
4	hat	O	O	-	0	2733	2796	3153	3200
5	keinen	O	O	-	0	2830	2950	3153	3194
6	Grund	O	O	-	0	2977	3134	3156	3207
7	,	O	O	-	0	2977	3134	3156	3207
8	den	O	O	-	0	3172	3240	3159	3199
0		O	O	-	0	1789	1939	3091	3138
1	ſchaften	O	O	-	0	1789	1939	3091	3138
2	von	O	O	-	0	1962	2037	3099	3132
3	den	O	O	-	0	2061	2126	3093	3134
4	Offizieren	O	O	-	0	2150	2343	3095	3144
5	getrennt	O	O	-	0	2367	2526	3103	3143
6	und	O	O	-	0	2548	2623	3102	3144
7	die	O	O	-	0	2649	2701	3104	3143
8	Schaar	O	O	-	0	2718	2860	3105	3153
9	von	O	O	-	0	2884	2958	3116	3149
10	der	O	O	-	0	2983	3039	3110	3150
11	deutſchen	O	O	-	0	3064	3238	3112	3157
0		O	O	-	0	1790	2026	3184	3231
1	freundlichen	O	O	-	0	1790	2026	3184	3231
2	Abſichten	O	O	-	0	2050	2234	3187	3235
3	Frankreichs	B-LOC	O	-	0	2257	2482	3190	3241
4	in	O	O	-	0	2520	2565	3195	3235
5	Bezug	O	O	-	0	2582	2704	3196	3245
6	auf	O	O	-	0	2743	2792	3209	3240
7	die	O	O	-	0	2796	2885	3199	3246
8	weitere	O	O	-	0	2909	3047	3203	3244
9	Behandlung	O	O	-	0	3070	3237	3205	3253
10	der	O	O	-	0	1911	1967	3232	3272
11	Sache	O	O	-	0	1993	2109	3234	3277
12	zu	O	O	-	0	2133	2176	3244	3281
13	mißtrauen	O	O	-	0	2200	2417	3235	3281
14	.	O	O	-	0	2200	2417	3235	3281
0		O	O	-	0	1885	1958	3280	3319
1	Was	O	O	-	0	1885	1958	3280	3319
2	Oeſterreich	B-LOC	O	-	0	1963	2210	3280	3326
3	betrifft	O	O	-	0	2250	2390	3282	3333
4	,	O	O	-	0	2250	2390	3282	3333
5	ſo	O	O	-	0	2426	2461	3286	3332
6	iſt	O	O	-	0	2497	2536	3288	3333
7	Seitens	O	O	-	0	2563	2715	3288	3330
8	der	O	O	-	0	2754	2812	3291	3332
9	dortigen	O	O	-	0	2848	3008	3295	3345
10	Regierung	O	O	-	0	3033	3235	3297	3347
11	die	O	O	-	0	1793	1845	3324	3364
12	Verſicherung	O	O	-	0	1868	2119	3326	3376
13	gegeben	O	O	-	0	2144	2291	3330	3374
14	worden	O	O	-	0	2314	2473	3333	3381
15	,	O	O	-	0	2314	2473	3333	3381
16	daß	O	O	-	0	2497	2563	3335	3381
17	die	O	O	-	0	2589	2641	3337	3375
18	Päſſe	O	O	-	0	2665	2772	3337	3386
19	für	O	O	-	0	2798	2857	3339	3385
20	die	O	O	-	0	2881	2951	3342	3381
21	Hannoveraner	O	O	-	0	2950	3237	3342	3389
22	von	O	O	-	0	1791	1866	3379	3410
23	der	O	O	-	0	1891	1948	3374	3412
24	öſterreichiſchen	O	O	-	0	1972	2251	3374	3423
25	Polizeibehörde	O	O	-	0	2276	2563	3377	3428
26	ohne	O	O	-	0	2594	2682	3385	3429
27	Wiſſen	O	O	-	0	2708	2844	3385	3433
28	der	O	O	-	0	2877	2935	3388	3428
29	üſterreichiſchen	O	O	-	0	2959	3238	3390	3439
30	Staatsregierung	O	O	-	0	1792	2120	3418	3470
31	ertheilt	O	O	-	0	2147	2283	3423	3466
32	worden	O	O	-	0	2307	2455	3427	3467
33	ſeien	O	O	-	0	2468	2578	3426	3475
34	,	O	O	-	0	2468	2578	3426	3475
35	was	O	O	-	0	2617	2699	3433	3470
36	mit	O	O	-	0	2723	2796	3433	3472
37	Bezug	O	O	-	0	2818	2941	3433	3484
38	auf	O	O	-	0	2968	3015	3447	3476
39	die	O	O	-	0	3019	3108	3438	3484
40	große	O	O	-	0	3134	3237	3439	3486
41	Zahl	O	O	-	0	1788	1887	3465	3512
42	der	O	O	-	0	1911	1969	3465	3505
43	Päſſe	O	O	-	0	1977	2119	3466	3515
44	00	O	O	-	0	2125	2222	3467	3517
45	)	O	O	-	0	2125	2222	3467	3517
46	und	O	O	-	0	2249	2320	3470	3510
47	die	O	O	-	0	2345	2399	3473	3512
48	unverkennbare	O	O	-	0	2423	2709	3476	3517
49	politiſche	O	O	-	0	2738	2933	3480	3527
50	Bedeutung	O	O	-	0	2938	3154	3483	3533
51	der	O	O	-	0	3177	3236	3487	3527
52	Sache	O	O	-	0	1790	1907	3512	3559
53	jedenfalls	O	O	-	0	1932	2119	3512	3560
54	höchſt	O	O	-	0	2146	2253	3515	3563
55	auffällig	O	O	-	0	2278	2444	3518	3569
56	erſcheinen	O	O	-	0	2470	2654	3522	3570
57	muß	O	O	-	0	2682	2782	3525	3570
58	.	O	O	-	0	2682	2782	3525	3570
0		O	O	-	0	1885	1958	3560	3599
1	Die	O	O	-	0	1885	1958	3560	3599
2	Erörterungen	O	O	-	0	1995	2262	3560	3609
3	zwiſchen	O	O	-	0	2297	2459	3566	3612
4	der	O	O	-	0	2496	2554	3569	3608
5	preußiſchen	O	O	-	0	2589	2808	3571	3617
6	und	O	O	-	0	2843	2918	3575	3615
7	der	O	O	-	0	2956	3013	3576	3616
8	öſterreichiſchen	O	O	-	0	3038	3236	3577	3624
9	Regierung	O	O	-	0	3038	3236	3577	3624
0		O	O	-	0	1790	1936	3652	3699
1	deshalb	O	O	-	0	1790	1936	3652	3699
2	auch	O	O	-	0	1961	2045	3655	3697
3	noch	O	O	-	0	2070	2155	3656	3699
4	nicht	O	O	-	0	2181	2272	3656	3711
5	beſtimmt	O	O	-	0	2299	2476	3657	3707
6	angeben	O	O	-	0	2502	2668	3663	3710
7	,	O	O	-	0	2502	2668	3663	3710
8	ob	O	O	-	0	2708	2759	3665	3704
9	und	O	O	-	0	2794	2867	3667	3706
10	inwieweit	O	O	-	0	2908	3137	3668	3711
11	in	O	O	-	0	3148	3235	3672	3711
0		O	O	-	0	1791	1883	3604	3650
1	öſterreichiſchen	O	O	-	0	1791	1883	3604	3650
2	Regierung	O	O	-	0	1908	2113	3605	3656
3	über	O	O	-	0	2137	2226	3608	3648
4	dieſen	O	O	-	0	2250	2360	3609	3653
5	Punkt	O	O	-	0	2385	2510	3613	3662
6	ſind	O	O	-	0	2533	2607	3615	3660
7	noch	O	O	-	0	2632	2715	3619	3664
8	im	O	O	-	0	2748	2802	3619	3659
9	Gange	O	O	-	0	2827	2957	3621	3669
10	;	O	O	-	0	2827	2957	3621	3669
11	es	O	O	-	0	2965	3028	3633	3668
12	läßt	O	O	-	0	3032	3134	3624	3671
13	ſich	O	O	-	0	3139	3232	3626	3672
14	der	O	O	-	0	1792	1851	3698	3737
0		O	O	-	0	1898	2173	3698	3749
1	Angelegenheit	O	O	-	0	1898	2173	3698	3749
2	eine	O	O	-	0	2228	2299	3714	3743
3	Verletzung	O	O	-	0	2347	2553	3705	3756
4	des	O	O	-	0	2610	2669	3711	3751
5	Voͤlkerrechts	O	O	-	0	2717	2955	3712	3761
6	ſtattgefunden	O	O	-	0	2981	3236	3716	3766
7	hat	O	O	-	0	1791	1864	3746	3790
8	.	O	O	-	0	1791	1864	3746	3790
0		O	O	-	0	1914	1978	3746	3787
1	Das	O	O	-	0	1914	1978	3746	3787
2	aber	O	O	-	0	1983	2106	3750	3787
3	kann	O	O	-	0	2129	2223	3749	3788
4	wohl	O	O	-	0	2236	2318	3751	3796
5	keinem	O	O	-	0	2325	2480	3752	3795
6	Zweifel	O	O	-	0	2492	2645	3756	3804
7	unterliegen	O	O	-	0	2661	2889	3761	3808
8	,	O	O	-	0	2661	2889	3761	3808
9	daß	O	O	-	0	2916	2994	3761	3810
10	die	O	O	-	0	3020	3086	3764	3804
11	Fort.	O	O	-	0	3102	3234	3765	3820
0		O	O	-	0	1790	1948	3886	3931
1	riſchen	O	O	-	0	1790	1948	3886	3931
2	Unternehmen	O	O	-	0	1971	2309	3887	3934
3	gegen	O	O	-	0	2342	2472	3904	3941
4	Preußen	B-LOC	O	-	0	2498	2703	3895	3943
5	anwerben	O	O	-	0	2735	2974	3902	3942
6	und	O	O	-	0	3004	3092	3905	3944
7	cuS⸗	O	O	-	0	3127	3234	3909	3946
0		O	O	-	0	1790	1993	3840	3886
1	Fürſten	O	O	-	0	1790	1993	3840	3886
2	,	O	O	-	0	1790	1993	3840	3886
3	welcher	O	O	-	0	2019	2200	3843	3887
4	preußiſche	O	O	-	0	2223	2471	3846	3896
5	Unterthanen	O	O	-	0	2495	2815	3849	3898
6	zu	O	O	-	0	2838	2888	3864	3903
7	einem	O	O	-	0	2913	3037	3857	3896
8	kriege—	O	O	-	0	3037	3234	3857	3908
0		O	O	-	0	1790	1935	3932	3978
1	rüſten	O	O	-	0	1790	1935	3932	3978
2	läßt	O	O	-	0	1972	2088	3934	3981
3	,	O	O	-	0	1972	2088	3934	3981
4	nicht	O	O	-	0	2132	2245	3937	3979
5	gerade	O	O	-	0	2286	2440	3941	3986
6	als	O	O	-	0	2479	2552	3945	3982
7	ein	O	O	-	0	2592	2661	3945	3983
8	Zeichen	O	O	-	0	2683	2861	3945	3992
9	einer	O	O	-	0	2899	3017	3949	3989
10	freund	O	O	-	0	3053	3233	3951	3994
11	.	O	O	-	0	3053	3233	3951	3994
0		O	O	-	0	1788	1961	4072	4119
1	Miniſter	O	O	-	0	1788	1961	4072	4119
2	von	B-PER	O	-	0	2000	2087	4082	4113
3	der	I-PER	O	-	0	2132	2207	4076	4116
4	Heydt	I-PER	O	-	0	2242	2385	4078	4126
5	ſoeben	O	O	-	0	2423	2543	4081	4124
6	im	O	O	-	0	2583	2637	4083	4124
7	Herrenhauſe	O	O	-	0	2670	2908	4086	4133
8	ausgeſprochen	O	O	-	0	2949	3234	4092	4140
9	,	O	O	-	0	2949	3234	4092	4140
0		O	O	-	0	1883	1939	4027	4074
1	Jn	O	O	-	0	1883	1939	4027	4074
2	Bezug	O	O	-	0	1963	2086	4026	4075
3	auf	O	O	-	0	2113	2181	4030	4075
4	das	O	O	-	0	2203	2269	4030	4070
5	Gebahren	O	O	-	0	2296	2487	4028	4081
6	des	O	O	-	0	2513	2573	4037	4076
7	Königs	O	O	-	0	2597	2741	4038	4085
8	Georg	B-PER	O	-	0	2769	2886	4042	4087
9	hat	O	O	-	0	2912	2958	4042	4088
10	der	O	O	-	0	2961	3057	4044	4085
11	Staats⸗Minister	O	O	-	0	3075	3230	4045	4086
0		O	O	-	0	3075	3230	4045	4086
1	.	O	O	-	0	3075	3230	4045	4086
0		O	O	-	0	1790	1856	4120	4164
1	daß	O	O	-	0	1790	1856	4120	4164
2	/	O	O	-	0	1867	1874	4141	4166
3	wenn	O	O	-	0	1911	2005	4127	4160
4	die	O	O	-	0	2006	2091	4121	4161
5	feindlichen	O	O	-	0	2096	2352	4123	4169
6	Verſuche	O	O	-	0	2388	2555	4127	4175
7	deſſelben	O	O	-	0	2592	2755	4131	4176
8	fortdauern	O	O	-	0	2781	3008	4132	4181
9	,	O	O	-	0	2781	3008	4132	4181
10	wenn	O	O	-	0	3043	3138	4146	4178
11	der	O	O	-	0	3139	3233	4141	4180
12	König	O	O	-	0	1789	1907	4166	4214
13	Georg	B-PER	O	-	0	1935	2057	4167	4217
14	eine	O	O	-	0	2097	2171	4172	4210
15	Stellung	O	O	-	0	2196	2370	4171	4220
16	einnimmt	O	O	-	0	2398	2603	4174	4223
17	,	O	O	-	0	2398	2603	4174	4223
18	die	O	O	-	0	2630	2681	4179	4218
19	mit	O	O	-	0	2704	2788	4178	4218
20	dem	O	O	-	0	2800	2878	4179	4221
21	Geiſt	O	O	-	0	2906	3002	4182	4228
22	und	O	O	-	0	3026	3101	4185	4224
23	Sinn	O	O	-	0	3127	3235	4186	4227
24	des	O	O	-	0	1792	1852	4212	4252
25	mit	O	O	-	0	1877	1947	4213	4253
26	ihm	O	O	-	0	1971	2050	4214	4261
27	abgeſchloſſenen	O	O	-	0	2075	2363	4217	4265
28	Vertrages	O	O	-	0	2380	2576	4222	4270
29	durchaus	O	O	-	0	2602	2774	4226	4271
30	im	O	O	-	0	2799	2856	4226	4267
31	Widerſpruch	O	O	-	0	2873	3117	4228	4280
32	ſteht	O	O	-	0	3143	3233	4233	4281
33	—	O	O	-	0	3143	3233	4233	4281
34	wenn	O	O	-	0	1792	1901	4267	4299
35	der	O	O	-	0	1937	1995	4261	4300
36	König	O	O	-	0	2018	2138	4262	4308
37	Georg	B-PER	O	-	0	2166	2287	4264	4314
38	Mißbrauch	O	O	-	0	2312	2529	4266	4315
39	macht	O	O	-	0	2566	2680	4273	4316
40	von	O	O	-	0	2715	2792	4280	4312
41	dem	O	O	-	0	2828	2905	4278	4314
42	ihm	O	O	-	0	2930	3007	4276	4322
43	gewährten	O	O	-	0	3032	3234	4280	4325
0		O	O	-	0	1802	1861	1738	1782
1	für	O	O	-	0	1802	1861	1738	1782
2	eine	O	O	-	0	1885	1959	1739	1779
3	ſegensreiche	O	O	-	0	1981	2206	1742	1791
4	Entwickelung	O	O	-	0	2233	2495	1742	1797
5	dort	O	O	-	0	2522	2603	1749	1789
6	bereitet	O	O	-	0	2640	2835	1751	1799
7	,	O	O	-	0	2640	2835	1751	1799
8	werden	O	O	-	0	2837	2964	1758	1797
9	von	O	O	-	0	2999	3073	1765	1798
10	Seiten	O	O	-	0	3114	3245	1760	1801
0		O	O	-	0	1800	1979	1692	1737
1	ſonnenen	O	O	-	0	1800	1979	1692	1737
2	Mitwirkung	O	O	-	0	2005	2251	1695	1744
3	des	O	O	-	0	2277	2336	1702	1739
4	größten	O	O	-	0	2362	2506	1701	1747
5	Theils	O	O	-	0	2529	2656	1703	1749
6	der	O	O	-	0	2684	2741	1707	1746
7	Bevölkerung	O	O	-	0	2766	3013	1707	1759
8	den	O	O	-	0	3039	3103	1711	1752
9	Boden	O	O	-	0	3115	3248	1713	1754
0		O	O	-	0	1891	2017	1973	2018
1	Schon	O	O	-	0	1891	2017	1973	2018
2	zur	O	O	-	0	2048	2112	1985	2024
3	Zeit	O	O	-	0	2135	2238	1976	2024
4	,	O	O	-	0	2135	2238	1976	2024
5	als	O	O	-	0	2275	2334	1977	2017
6	die	O	O	-	0	2359	2424	1978	2019
7	Luxemburger	O	O	-	0	2447	2708	1982	2039
8	Frage	O	O	-	0	2714	2847	1984	2042
9	eine	O	O	-	0	2884	2956	2000	2030
10	Verwickelung	O	O	-	0	2981	3244	1990	2042
0		O	O	-	0	1800	1921	2066	2114
1	König	O	O	-	0	1800	1921	2066	2114
2	Georg	O	O	-	0	1800	1921	2066	2114
3	in	O	O	-	0	1957	1997	2066	2106
4	ſeinem	O	O	-	0	2031	2164	2068	2113
5	früheren	O	O	-	0	2188	2352	2070	2117
6	Lande	O	O	-	0	2375	2493	2075	2115
7	Werbungen	O	O	-	0	2518	2750	2075	2126
8	zu	O	O	-	0	2781	2797	2091	2127
9	einer	O	O	-	0	2800	2942	2090	2122
10	hannoverſchen	O	O	-	0	2967	3242	2085	2132
11	Legion	O	O	-	0	1795	1926	2110	2158
12	veranſtalten	O	O	-	0	1963	2223	2115	2162
13	,	O	O	-	0	1963	2223	2115	2162
14	welche	O	O	-	0	2265	2387	2119	2162
15	ſich	O	O	-	0	2427	2484	2121	2167
16	in	O	O	-	0	2527	2566	2122	2161
17	Holland	O	O	-	0	2590	2750	2125	2172
18	ſammeln	O	O	-	0	2782	2961	2125	2174
19	und	O	O	-	0	2987	3061	2131	2171
20	im	O	O	-	0	3087	3141	2132	2173
21	An—	O	O	-	0	3165	3242	2134	2174
0		O	O	-	0	1789	1955	3792	3855
1	ſeßung	O	O	-	0	1789	1955	3792	3855
2	der	O	O	-	0	2003	2076	3794	3833
3	öſterreichiſchen	O	O	-	0	2126	2486	3795	3847
4	Gaſtfreundſchaft	O	O	-	0	2536	2946	3803	3855
5	für	O	O	-	0	2987	3061	3810	3855
6	einen	O	O	-	0	3104	3236	3822	3853
0		O	O	-	0	1790	2061	3978	4026
1	ſchaftlichen	O	O	-	0	1790	2061	3978	4026
2	Stellung	O	O	-	0	2088	2313	3982	4030
3	zu	O	O	-	0	2339	2390	3997	4035
4	Preußen	O	O	-	0	2415	2611	3988	4036
5	betrachtet	O	O	-	0	2614	2885	3992	4037
6	werden	O	O	-	0	2909	3087	3998	4037
7	kann	O	O	-	0	3111	3232	3999	4038
8	.	O	O	-	0	3111	3232	3999	4038
