No.	TOKEN	NE-TAG	NE-EMB	GND-ID	url_id	left	right	top	bottom
32	(	O	O	-	0	2498	2571	3129	3169
33	Zulage	O	O	-	0	2498	2571	3129	3169
34	für	O	O	-	0	1855	1903	3168	3207
35	einen	O	O	-	0	1935	2015	3168	3202
36	der	O	O	-	0	2048	2100	3169	3203
37	Geheimen	O	O	-	0	2127	2285	3170	3210
38	Staatsarchivare	O	O	-	0	2312	2572	3171	3212
39	als	O	O	-	0	1735	1807	3210	3252
40	ſtändiger	O	O	-	0	1858	2001	3210	3251
41	Vertreter	O	O	-	0	2046	2193	3211	3245
42	des	O	O	-	0	2232	2284	3212	3246
43	Direktors	O	O	-	0	2327	2479	3213	3247
44	der	O	O	-	0	2523	2572	3214	3247
45	Staatsarchive	O	O	-	0	1735	1984	3251	3294
46	und	O	O	-	0	2007	2065	3252	3286
47	des	O	O	-	0	2078	2132	3253	3287
48	Geheimen	O	O	-	0	2156	2313	3253	3293
49	Staatsarchives	O	O	-	0	2326	2571	3254	3294
50	zu	O	O	-	0	1735	1792	3294	3348
51	Berlin	B-LOC	O	-	0	1814	1931	3294	3335
52	)	O	O	-	0	1814	1931	3294	3335
53	die	O	O	-	0	1953	2008	3294	3327
54	Zuſtimmung	O	O	-	0	2027	2266	3294	3337
55	zu	O	O	-	0	2292	2331	3305	3336
56	verſagen	O	O	-	0	2354	2529	3296	3337
57	.	O	O	-	0	2354	2529	3296	3337
0		O	O	-	0	1737	1931	3594	3641
1	überweiſen	O	O	-	0	1737	1931	3594	3641
2	zur	O	O	-	0	1952	2003	3610	3641
3	Kenntnißnahme	O	O	-	0	2022	2276	3602	3642
4	und	O	O	-	0	2297	2354	3603	3637
5	Prüfung	O	O	-	0	2371	2489	3601	3642
6	der	O	O	-	0	2492	2573	3603	3642
0		O	O	-	0	1736	1836	3351	3389
1	E	O	O	-	0	1736	1836	3351	3389
0		O	O	-	0	1872	1930	3351	3384
1	Die	O	O	-	0	1872	1930	3351	3384
2	Wahlprüfungskommiſſion	O	O	-	0	1965	2475	3350	3391
3	des	O	O	-	0	2508	2571	3352	3386
4	Abgeordnetenhauſes	O	O	-	0	2508	2571	3352	3386
0		O	O	-	0	1736	1816	3469	3517
1	und	O	O	-	0	1736	1816	3469	3517
2	Frhrn.	O	O	-	0	1838	1944	3475	3515
3	von	O	O	-	0	1978	2045	3482	3509
4	Eckardſtein	O	O	-	0	2069	2277	3476	3517
5	für	O	O	-	0	2307	2354	3477	3516
6	den	O	O	-	0	2384	2440	3477	3511
7	Bezirk	O	O	-	0	2472	2573	3477	3517
8	Potsdam	O	O	-	0	1738	1909	3516	3560
9	4	O	O	-	0	1931	1949	3517	3547
10	für	O	O	-	0	1986	2033	3517	3556
11	gültig	O	O	-	0	2055	2148	3518	3559
12	zu	O	O	-	0	2175	2211	3527	3558
13	erklären	O	O	-	0	2234	2365	3520	3560
14	,	O	O	-	0	2234	2365	3520	3560
15	die	O	O	-	0	2401	2445	3518	3552
16	Wahlakten	O	O	-	0	2467	2572	3519	3560
17	aber	O	O	-	0	1872	1939	3559	3593
18	der	O	O	-	0	1969	2019	3559	3592
19	Königlichen	O	O	-	0	2039	2227	3559	3600
20	Staatsregierung	O	O	-	0	2249	2515	3561	3600
21	zu	O	O	-	0	2537	2572	3569	3600
0		O	O	-	0	1736	1932	2022	2064
1	ſgeſchick	O	O	-	0	1736	1932	2022	2064
2	,	O	O	-	0	1736	1932	2022	2064
3	das	O	O	-	0	1952	2025	2027	2057
4	einem	O	O	-	0	2045	2173	2027	2058
5	Theilnehmer	O	O	-	0	2193	2481	2028	2064
6	zu—ſgeſtoßen	O	O	-	0	2507	2569	2038	2064
7	,	O	O	-	0	1736	1965	2064	2102
8	erſchüttert	O	O	-	0	1984	2230	2063	2101
9	werden	O	O	-	0	2249	2408	2066	2096
10	,	O	O	-	0	2249	2408	2066	2096
11	er	O	O	-	0	2417	2469	2074	2100
12	könne	O	O	-	0	2483	2570	2066	2096
13	nicht	O	O	-	0	1736	1831	2101	2138
14	von	O	O	-	0	1848	1908	2109	2131
15	Zufälligkeiten	O	O	-	0	1926	2147	2100	2138
16	abhängig	O	O	-	0	2168	2313	2102	2139
17	ſein	O	O	-	0	2333	2390	2102	2139
18	und	O	O	-	0	2417	2476	2103	2133
19	nicht	O	O	-	0	2496	2570	2102	2140
0		O	O	-	0	1736	1813	2171	2213
1	Jm	O	O	-	0	1736	1813	2171	2213
2	Gefühl	O	O	-	0	1845	1955	2174	2212
3	der	O	O	-	0	1986	2035	2175	2206
4	durch	O	O	-	0	2066	2150	2176	2212
5	gleichartige	O	O	-	0	2183	2362	2176	2213
6	Zwecke	O	O	-	0	2389	2498	2177	2213
7	be—aründeten	O	O	-	0	2527	2571	2178	2207
8	Zuſammengehörigkeit	O	O	-	0	1997	2362	2212	2254
9	,	O	O	-	0	1997	2362	2212	2254
10	in	O	O	-	0	2436	2466	2214	2243
11	der	O	O	-	0	2521	2570	2214	2244
12	Empfindung	O	O	-	0	1736	1954	2244	2287
13	emer	O	O	-	0	1979	2055	2257	2279
14	naturgemäßen	O	O	-	0	2075	2302	2251	2286
15	Nothwendigkeit	O	O	-	0	2322	2570	2250	2287
16	liege	O	O	-	0	1736	1831	2286	2325
17	die	O	O	-	0	1860	1906	2286	2316
18	Bürgſchaft	O	O	-	0	1925	2097	2286	2324
19	für	O	O	-	0	2118	2165	2287	2323
20	die	O	O	-	0	2184	2229	2287	2316
21	Dauerhaftigkeit	O	O	-	0	2249	2571	2287	2331
22	des	O	O	-	0	1856	1932	2323	2353
23	Dreibundes	B-ORG	O	-	0	1956	2228	2323	2356
24	,	O	O	-	0	1956	2228	2323	2356
25	der	O	O	-	0	2239	2314	2325	2358
26	auch	O	O	-	0	2333	2400	2325	2367
27	weiterhin	O	O	-	0	2419	2571	2325	2361
0		O	O	-	0	1736	1889	2508	2545
1	zuſtrebe	O	O	-	0	1736	1889	2508	2545
2	.	O	O	-	0	1736	1889	2508	2545
0		O	O	-	0	1926	2008	2509	2538
1	Alles	O	O	-	0	1926	2008	2509	2538
2	deſſen	O	O	-	0	2037	2128	2509	2545
3	werde	O	O	-	0	2148	2242	2510	2540
4	ſich	O	O	-	0	2260	2308	2509	2545
5	die	O	O	-	0	2328	2372	2509	2541
6	Welt	O	O	-	0	2392	2469	2509	2541
7	durch	O	O	-	0	2488	2570	2509	2545
8	die	O	O	-	0	1736	1804	2542	2578
9	Reiſe	O	O	-	0	1832	1915	2545	2581
10	Goluchowski's	B-PER	O	-	0	1935	2164	2545	2583
11	nach	O	O	-	0	2188	2255	2547	2582
12	Berlin	B-LOC	O	-	0	2275	2376	2547	2577
13	neuerdinas	O	O	-	0	2395	2570	2547	2579
0		O	O	-	0	1736	2162	3388	3434
1	Abgeordnetenhauſes	O	O	-	0	1736	2162	3388	3434
2	beantragt	O	O	-	0	2197	2355	3393	3434
3	,	O	O	-	0	2197	2355	3393	3434
4	die	O	O	-	0	2400	2445	3393	3427
5	Wahl	O	O	-	0	2481	2572	3393	3434
6	üder	O	O	-	0	1736	1807	3433	3470
7	3	O	O	-	0	1838	1857	3434	3464
8	Abgeordneten	O	O	-	0	1880	2100	3433	3474
9	von	O	O	-	0	2137	2205	3441	3468
10	Veltheim	B-LOC	O	-	0	2237	2420	3435	3475
11	,	O	O	-	0	2237	2420	3435	3475
12	Jrmer	O	O	-	0	2450	2572	3435	3473
0		O	O	-	0	1735	1984	1394	1471
1	Beziehungen	O	O	-	0	1735	1984	1394	1471
2	zu	O	O	-	0	2013	2055	1407	1436
3	Deutſchland	B-LOC	O	-	0	2075	2353	1399	1437
4	und	O	O	-	0	2386	2461	1401	1430
5	das	O	O	-	0	2494	2568	1402	1431
6	Anſehen	O	O	-	0	1756	1943	1409	1472
7	des	O	O	-	0	1972	2038	1435	1466
8	Dreibundes	B-ORG	O	-	0	2067	2332	1436	1467
9	vor	O	O	-	0	2360	2407	1446	1468
10	jeder	O	O	-	0	2418	2569	1437	1472
0		O	O	-	0	2608	2639	1365	1398
1	in	O	O	-	0	2608	2639	1365	1398
2	den	O	O	-	0	2660	2715	1365	1398
3	Wahlproteſten	O	O	-	0	2735	2968	1364	1406
4	hervorgehobenen	O	O	-	0	2991	3259	1366	1407
5	Unregelmäßigkeiten	O	O	-	0	3280	3418	1368	1407
6	,	O	O	-	0	2608	2806	1405	1447
7	ſowie	O	O	-	0	2838	2924	1407	1448
8	der	O	O	-	0	2955	3005	1408	1443
9	darin	O	O	-	0	3036	3119	1408	1443
10	enthaltenen	O	O	-	0	3151	3334	1409	1448
11	Be⸗	O	O	-	0	3360	3419	1409	1444
0		O	O	-	0	2594	2751	3490	3533
1	bezüglich	O	O	-	0	2594	2751	3490	3533
2	der	O	O	-	0	2775	2825	3492	3525
3	Quai⸗Taxen⸗Frage	O	O	-	0	2845	3157	3494	3536
4	ſtatt	O	O	-	0	3180	3253	3497	3536
5	.	O	O	-	0	3180	3253	3497	3536
0		O	O	-	0	2608	2761	1447	1488
1	ſchwerden	O	O	-	0	2608	2761	1447	1488
2	über	O	O	-	0	2784	2854	1448	1483
3	das	O	O	-	0	2874	2933	1450	1483
4	Verhalten	O	O	-	0	2954	3113	1449	1489
5	von	O	O	-	0	3134	3193	1455	1484
6	Beamten	O	O	-	0	3213	3366	1451	1486
7	.	O	O	-	0	3213	3366	1451	1486
0		O	O	-	0	2869	3152	1506	1548
1	Ausland	O	O	-	0	2869	3152	1506	1548
2	.	O	O	-	0	2869	3152	1506	1548
0		O	O	-	0	2668	2823	1562	1604
1	Jtalien	O	O	-	0	2668	2823	1562	1604
2	.	O	O	-	0	2668	2823	1562	1604
0		O	O	-	0	2865	2946	1566	1599
1	Das	O	O	-	0	2865	2946	1566	1599
2	neue	O	O	-	0	2968	3053	1575	1600
3	Miniſterium	O	O	-	0	3075	3313	1566	1607
4	wird	O	O	-	0	3333	3418	1567	1602
5	heute	O	O	-	0	2606	2706	1611	1654
6	endgiltig	O	O	-	0	2738	2913	1613	1655
7	gebildet	O	O	-	0	2937	3091	1614	1655
8	werden	O	O	-	0	3117	3253	1615	1650
9	und	O	O	-	0	3275	3316	1626	1650
10	ſich	O	O	-	0	3317	3417	1616	1657
11	,	O	O	-	0	3317	3417	1616	1657
12	wie	O	O	-	0	2606	2660	1660	1694
13	die	O	O	-	0	2682	2726	1660	1695
14	Blätter	O	O	-	0	2750	2866	1661	1696
15	melden	O	O	-	0	2888	3010	1663	1704
16	,	O	O	-	0	2888	3010	1663	1704
17	in	O	O	-	0	3032	3062	1663	1698
18	folgender	O	O	-	0	3084	3232	1663	1704
19	Weiſe	O	O	-	0	3251	3347	1664	1705
20	zu—ſammenſetzen	O	O	-	0	3368	3418	1675	1705
21	:	O	O	-	0	2606	2829	1710	1754
22	Rudini	B-PER	O	-	0	2842	2975	1711	1745
23	Präſidium	O	O	-	0	2988	3190	1712	1752
24	und	O	O	-	0	3204	3264	1714	1748
25	Jnneres	O	O	-	0	3275	3421	1714	1755
26	,	O	O	-	0	3275	3421	1714	1755
27	Gaetani	B-PER	O	-	0	2608	2739	1758	1793
28	Sermoneta	O	O	-	0	2754	2970	1760	1794
29	Aeußeres	O	O	-	0	2983	3141	1762	1802
30	,	O	O	-	0	2983	3141	1762	1802
31	Ricotti	O	O	-	0	3154	3292	1761	1797
32	Krieg	O	O	-	0	3306	3421	1762	1804
33	,	O	O	-	0	3306	3421	1762	1804
34	Brin	B-ORG	O	-	0	2607	2697	1807	1841
35	Marine	O	O	-	0	2729	2886	1808	1850
36	,	O	O	-	0	2729	2886	1808	1850
37	Colombo	B-PER	O	-	0	2919	3090	1809	1844
38	Schatz	O	O	-	0	3127	3236	1810	1852
39	,	O	O	-	0	3127	3236	1810	1852
40	Branca	B-PER	O	-	0	3274	3419	1812	1846
41	Finanzen	O	O	-	0	2606	2767	1856	1897
42	,	O	O	-	0	2606	2767	1856	1897
43	Coſta	B-PER	O	-	0	2791	2891	1856	1898
44	Juſtiz	O	O	-	0	2912	3018	1858	1899
45	,	O	O	-	0	2912	3018	1858	1899
46	Gianturco	B-PER	O	-	0	3042	3215	1859	1894
47	Unterricht	O	O	-	0	3222	3421	1860	1901
48	,	O	O	-	0	3222	3421	1860	1901
49	Perazzi	B-PER	O	-	0	2607	2755	1904	1946
50	öffentliche	O	O	-	0	2792	2948	1906	1948
51	Arbeiten	O	O	-	0	2993	3137	1906	1948
52	,	O	O	-	0	2993	3137	1906	1948
53	Guicciardini	B-PER	O	-	0	3170	3422	1909	1944
54	Ackerbau	O	O	-	0	2609	2747	1953	1988
55	und	O	O	-	0	2773	2831	1954	1988
56	Carmine	B-PER	O	-	0	2854	3018	1955	1990
57	Poſt	I-PER	O	-	0	3040	3112	1957	1997
58	und	O	O	-	0	3136	3194	1958	1991
59	Telegraphie	O	O	-	0	3218	3422	1959	1999
60	.	O	O	-	0	3218	3422	1959	1999
0		O	O	-	0	2607	2699	2002	2042
1	Heute	O	O	-	0	2607	2699	2002	2042
2	Vormittag	O	O	-	0	2734	2901	2003	2045
3	hatten	O	O	-	0	2937	3035	2004	2045
4	Ricotti	B-PER	O	-	0	3071	3188	2005	2047
5	,	O	O	-	0	3071	3188	2005	2047
6	Rudini	B-PER	O	-	0	3225	3338	2007	2041
7	und	O	O	-	0	3359	3418	2008	2041
8	Brin	B-PER	O	-	0	2608	2684	2051	2085
9	eine	O	O	-	0	2718	2778	2051	2086
10	Zuſammenkunft	O	O	-	0	2799	3053	2051	2093
11	zur	O	O	-	0	3084	3134	2064	2095
12	Feſtſetzung	O	O	-	0	3165	3340	2056	2097
13	der	O	O	-	0	3372	3424	2058	2091
14	Kabinetsliſte	O	O	-	0	2607	2821	2102	2143
15	.	O	O	-	0	2607	2821	2102	2143
0		O	O	-	0	2670	2884	2157	2200
1	Frankreich	B-LOC	O	-	0	2670	2884	2157	2200
2	.	O	O	-	0	2670	2884	2157	2200
0		O	O	-	0	2917	2989	2161	2195
1	Das	O	O	-	0	2917	2989	2161	2195
2	engliſche	O	O	-	0	3013	3144	2161	2204
3	Geſchwader	O	O	-	0	3167	3355	2163	2204
4	mit	O	O	-	0	3368	3422	2165	2199
5	der	O	O	-	0	2608	2657	2202	2234
6	Königin	O	O	-	0	2691	2846	2200	2241
7	von	O	O	-	0	2882	2951	2208	2236
8	England	B-LOC	O	-	0	2985	3147	2203	2245
9	an	O	O	-	0	3192	3231	2214	2240
10	Bord	O	O	-	0	3266	3331	2207	2240
11	iſt	O	O	-	0	3332	3420	2207	2246
12	geſtern	O	O	-	0	2610	2716	2243	2284
13	im	O	O	-	0	2740	2778	2243	2277
14	Hafen	O	O	-	0	2788	2883	2244	2283
15	von	O	O	-	0	2907	2965	2250	2278
16	Cherbourg	B-LOC	O	-	0	2980	3182	2244	2287
17	angekommen	O	O	-	0	3206	3421	2249	2287
18	.	O	O	-	0	3206	3421	2249	2287
0		O	O	-	0	2672	2847	2290	2334
1	England	B-LOC	O	-	0	2672	2847	2290	2334
2	.	O	O	-	0	2672	2847	2290	2334
0		O	O	-	0	2878	2935	2294	2331
1	Jm	O	O	-	0	2878	2935	2294	2331
2	Unterhauſe	O	O	-	0	2948	3143	2294	2334
3	erklärte	O	O	-	0	3149	3296	2298	2331
4	geſtern	O	O	-	0	3311	3421	2299	2338
5	der	O	O	-	0	2609	2659	2335	2368
6	Erſte	O	O	-	0	2680	2759	2333	2374
7	Lord	O	O	-	0	2773	2848	2334	2369
8	der	O	O	-	0	2871	2921	2335	2369
9	Admiralität	O	O	-	0	2936	3131	2335	2378
10	,	O	O	-	0	2936	3131	2335	2378
11	Goſchen	B-PER	O	-	0	3155	3306	2338	2381
12	u.	O	O	-	0	3328	3356	2351	2374
13	A.	O	O	-	0	3373	3422	2341	2382
14	,	O	O	-	0	3373	3422	2341	2382
15	England	B-LOC	O	-	0	2611	2746	2376	2417
16	habe	O	O	-	0	2780	2852	2376	2415
17	jetzt	O	O	-	0	2884	2944	2377	2417
18	bei	O	O	-	0	2972	3017	2377	2411
19	Weitem	O	O	-	0	3038	3161	2378	2413
20	mehr	O	O	-	0	3182	3263	2382	2422
21	Schiffe	O	O	-	0	3286	3424	2381	2423
22	im	O	O	-	0	2610	2654	2417	2451
23	Dienſt	O	O	-	0	2680	2801	2417	2458
24	als	O	O	-	0	2827	2876	2420	2453
25	je	O	O	-	0	2897	2925	2419	2459
26	zuvor	O	O	-	0	2946	3038	2427	2460
27	in	O	O	-	0	3059	3087	2420	2454
28	Friedenszeiten	O	O	-	0	3109	3360	2421	2463
29	;	O	O	-	0	3109	3360	2421	2463
30	er	O	O	-	0	3393	3424	2435	2459
31	glaube	O	O	-	0	2610	2715	2458	2500
32	faſt	O	O	-	0	2737	2791	2459	2500
33	ebenſoviele	O	O	-	0	2823	3043	2460	2499
34	als	O	O	-	0	3076	3133	2465	2497
35	alle	O	O	-	0	3168	3238	2465	2499
36	übrigen	O	O	-	0	3270	3421	2465	2505
37	europäiſchen	O	O	-	0	2611	2850	2501	2540
38	Mächte	O	O	-	0	2905	3037	2502	2544
39	zuſammen	O	O	-	0	3093	3296	2504	2544
40	.	O	O	-	0	3093	3296	2504	2544
0		O	O	-	0	3360	3420	2509	2543
1	Die	O	O	-	0	3360	3420	2509	2543
2	Politik	O	O	-	0	2609	2719	2543	2583
3	der	O	O	-	0	2745	2795	2543	2577
4	Regierung	O	O	-	0	2817	2983	2543	2586
5	ſei	O	O	-	0	3007	3041	2544	2585
6	beſtrebt	O	O	-	0	3063	3190	2546	2587
7	,	O	O	-	0	3063	3190	2546	2587
8	eine	O	O	-	0	3224	3288	2548	2582
9	Streitmacht	O	O	-	0	3309	3421	2550	2584
10	zur	O	O	-	0	2732	2783	2594	2624
11	Verfügung	O	O	-	0	2815	2988	2586	2627
12	zu	O	O	-	0	3024	3058	2596	2627
13	haben	O	O	-	0	3090	3192	2588	2629
14	,	O	O	-	0	3090	3192	2588	2629
15	auf	O	O	-	0	3230	3282	2590	2629
16	Grund	O	O	-	0	3314	3420	2592	2627
17	deren	O	O	-	0	2608	2694	2628	2660
18	England	B-LOC	O	-	0	2716	2851	2627	2668
19	ſicher	O	O	-	0	2875	2957	2628	2668
20	darauf	O	O	-	0	2976	3082	2629	2668
21	bauen	O	O	-	0	3103	3198	2631	2665
22	könnte	O	O	-	0	3220	3331	2633	2674
23	,	O	O	-	0	3220	3331	2633	2674
24	daß	O	O	-	0	3363	3423	2634	2673
25	ſeine	O	O	-	0	2609	2682	2667	2709
26	Jntereſſen	O	O	-	0	2705	2871	2669	2709
27	in	O	O	-	0	2906	2937	2669	2704
28	allen	O	O	-	0	2973	3049	2671	2704
29	Welttheilen	O	O	-	0	3074	3270	2672	2714
30	,	O	O	-	0	3074	3270	2672	2714
31	wo	O	O	-	0	3306	3352	2681	2710
32	ſie	O	O	-	0	3385	3423	2677	2716
33	angegriffen	O	O	-	0	2610	2789	2710	2751
34	würden	O	O	-	0	2823	2958	2711	2752
35	,	O	O	-	0	2823	2958	2711	2752
36	auch	O	O	-	0	3001	3067	2713	2755
37	vertheidigt	O	O	-	0	3103	3273	2715	2757
38	werden	O	O	-	0	3308	3423	2718	2752
39	könnten	O	O	-	0	2610	2739	2752	2795
40	.	O	O	-	0	2610	2739	2752	2795
0		O	O	-	0	3055	3058	2785	2787
1	u	O	O	-	0	3055	3058	2785	2787
2	—	O	O	-	0	2671	2710	2818	2822
0		O	O	-	0	2721	2797	2793	2834
1	Der	O	O	-	0	2721	2797	2793	2834
2	Erlaß	O	O	-	0	2797	2912	2788	2841
3	eines	O	O	-	0	2913	3016	2796	2836
4	Haftbefehls	O	O	-	0	3047	3154	2788	2843
5	gegen	O	O	-	0	3294	3422	2793	2848
6	um	O	O	-	0	3053	3059	2794	2796
7	Cecil	B-PER	O	-	0	2611	2708	2840	2875
8	Rhodes	I-PER	O	-	0	2735	2879	2842	2882
9	wird	O	O	-	0	2907	2979	2843	2877
10	von	O	O	-	0	3003	3061	2850	2879
11	London	B-LOC	O	-	0	3081	3203	2846	2881
12	aus	O	O	-	0	3226	3285	2851	2883
13	in	O	O	-	0	3307	3338	2849	2883
14	Abrede	O	O	-	0	3360	3421	2850	2883
15	geſtellt	O	O	-	0	2698	2812	2884	2923
16	.	O	O	-	0	2698	2812	2884	2923
0		O	O	-	0	2672	2843	2931	2974
1	Spanien	B-LOC	O	-	0	2672	2843	2931	2974
2	.	O	O	-	0	2672	2843	2931	2974
0		O	O	-	0	2884	2931	2935	2973
1	Jn	O	O	-	0	2884	2931	2935	2973
2	Bilbao	B-LOC	O	-	0	2952	3062	2935	2971
3	haben	O	O	-	0	3068	3189	2936	2978
4	ſich	O	O	-	0	3192	3289	2939	2981
5	geſtern	O	O	-	0	3313	3423	2941	2981
6	Morgen	O	O	-	0	2612	2737	2975	3016
7	die	O	O	-	0	2770	2815	2976	3009
8	Kundgebungen	O	O	-	0	2845	3084	2977	3020
9	in	O	O	-	0	3116	3146	2981	3014
10	der	O	O	-	0	3178	3228	2981	3016
11	Nähe	O	O	-	0	3250	3335	2982	3022
12	des	O	O	-	0	3366	3423	2985	3018
13	nordamerikaniſchen	O	O	-	0	2610	2915	3018	3060
14	Konſulats	O	O	-	0	2950	3109	3019	3059
15	wiederholt	O	O	-	0	3145	3322	3023	3063
16	.	O	O	-	0	3145	3322	3023	3063
0		O	O	-	0	3365	3423	3026	3060
1	Bei	O	O	-	0	3365	3423	3026	3060
2	einem	O	O	-	0	2611	2701	3059	3093
3	Zuſammenſtoß	O	O	-	0	2734	2972	3059	3101
4	wurden	O	O	-	0	3008	3126	3063	3097
5	9	O	O	-	0	3161	3178	3066	3095
6	Gensdarmen	O	O	-	0	3214	3424	3066	3101
7	und	O	O	-	0	2610	2669	3101	3134
8	20	O	O	-	0	2690	2730	3101	3133
9	Ruheſtörer	O	O	-	0	2751	2927	3101	3142
10	verwundet	O	O	-	0	2959	3133	3105	3139
11	.	O	O	-	0	2959	3133	3105	3139
0		O	O	-	0	3177	3263	3106	3148
1	Sonſt	O	O	-	0	3177	3263	3106	3148
2	herrſcht	O	O	-	0	3262	3423	3109	3148
3	in	O	O	-	0	2610	2641	3142	3176
4	ganz	O	O	-	0	2657	2729	3151	3184
5	Spanien	B-LOC	O	-	0	2745	2885	3144	3183
6	Ruhe	O	O	-	0	2902	2996	3145	3187
7	,	O	O	-	0	2902	2996	3145	3187
8	da	O	O	-	0	3018	3055	3145	3180
9	man	O	O	-	0	3071	3127	3156	3181
10	die	O	O	-	0	3127	3197	3148	3182
11	amerikaniſche	O	O	-	0	3212	3425	3149	3192
12	Frage	O	O	-	0	2610	2706	3184	3224
13	ruhiger	O	O	-	0	2728	2828	3185	3226
14	anſieht	O	O	-	0	2830	2982	3187	3227
15	.	O	O	-	0	2830	2982	3187	3227
0		O	O	-	0	2672	2810	3239	3273
1	Türkei	B-LOC	O	-	0	2672	2810	3239	3273
2	.	O	O	-	0	2672	2810	3239	3273
0		O	O	-	0	2852	2916	3243	3277
1	Der	O	O	-	0	2852	2916	3243	3277
2	Sultan	O	O	-	0	2949	3086	3243	3277
3	hat	O	O	-	0	3121	3157	3244	3285
4	dem	O	O	-	0	3160	3225	3246	3280
5	ruſſiſchen	O	O	-	0	3228	3424	3248	3290
6	Miniſter	O	O	-	0	2612	2746	3281	3322
7	des	O	O	-	0	2776	2831	3283	3316
8	Aeußern	O	O	-	0	2864	3000	3284	3323
9	Fürſten	O	O	-	0	3023	3141	3286	3326
10	Lobanow	B-PER	O	-	0	3167	3344	3288	3324
11	den	O	O	-	0	3367	3423	3292	3325
12	Niſchan⸗Jmtiaz⸗Orden	O	O	-	0	2611	2979	3323	3366
13	und	O	O	-	0	3014	3053	3336	3361
14	dem	O	O	-	0	3055	3127	3328	3363
15	ruſſiſchen	O	O	-	0	3130	3325	3329	3369
16	Botſchafter	O	O	-	0	3345	3422	3332	3366
17	in	O	O	-	0	2745	2777	3366	3400
18	Konſtantinopel	B-LOC	O	-	0	2796	3036	3366	3408
19	von	O	O	-	0	3063	3129	3375	3404
20	Nelidow	B-PER	O	-	0	3165	3327	3372	3407
21	das	O	O	-	0	3363	3423	3375	3408
22	Großkreuz	O	O	-	0	2613	2776	3406	3449
23	des	O	O	-	0	2808	2861	3409	3443
24	Medjidie⸗Ordens	O	O	-	0	2895	3173	3409	3449
25	verliehen	O	O	-	0	3207	3360	3415	3454
26	.	O	O	-	0	3207	3360	3415	3454
0		O	O	-	0	3382	3424	3434	3439
1	—	O	O	-	0	3382	3424	3434	3439
0		O	O	-	0	2610	2700	3449	3483
1	Heute	O	O	-	0	2610	2700	3449	3483
2	findet	O	O	-	0	2736	2824	3450	3489
3	eine	O	O	-	0	2860	2922	3451	3485
4	Beſprechung	O	O	-	0	2958	3153	3451	3495
5	der	O	O	-	0	3174	3225	3455	3489
6	Botſchafter	O	O	-	0	3245	3424	3455	3498
0		O	O	-	0	224	411	3699	3752
1	Mutter	O	O	-	0	224	411	3699	3752
2	und	O	O	-	0	436	529	3701	3752
3	Sohn	O	O	-	0	559	708	3700	3761
4	.	O	O	-	0	559	708	3700	3761
0		O	O	-	0	161	280	3762	3794
1	Novelle	O	O	-	0	161	280	3762	3794
2	von	O	O	-	0	298	357	3772	3793
3	Ludwig	B-PER	O	-	0	375	542	3762	3800
4	Ziemßen	I-PER	O	-	0	571	772	3763	3800
5	.	O	O	-	0	571	772	3763	3800
6	(	O	O	-	0	329	383	3809	3843
7	30.	O	O	-	0	329	383	3809	3843
8	Fortſetzung	O	O	-	0	405	606	3807	3844
9	.	O	O	-	0	405	606	3807	3844
10	)	O	O	-	0	405	606	3807	3844
0		O	O	-	0	123	177	3844	3878
1	Um	O	O	-	0	123	177	3844	3878
2	die	O	O	-	0	197	243	3844	3878
3	Mittagszeit	O	O	-	0	265	452	3844	3886
4	kam	O	O	-	0	474	536	3847	3878
5	der	O	O	-	0	562	610	3847	3879
6	Stadtphyſikus	O	O	-	0	633	870	3845	3886
7	,	O	O	-	0	633	870	3845	3886
8	das	O	O	-	0	70	119	3883	3918
9	Befinden	O	O	-	0	141	284	3885	3925
10	des	O	O	-	0	305	358	3888	3920
11	Kranken	O	O	-	0	379	511	3886	3920
12	zu	O	O	-	0	533	570	3897	3927
13	prüfen	O	O	-	0	590	691	3887	3926
14	und	O	O	-	0	720	778	3886	3921
15	fand	O	O	-	0	801	870	3887	3926
16	zu	O	O	-	0	71	100	3934	3965
17	ſeiner	O	O	-	0	121	208	3926	3965
18	nicht	O	O	-	0	229	299	3927	3969
19	geringen	O	O	-	0	321	456	3929	3969
20	Ueberraſchung	O	O	-	0	473	697	3927	3969
21	die	O	O	-	0	720	765	3929	3963
22	Kriſis	O	O	-	0	778	869	3930	3969
23	überſtanden	O	O	-	0	71	258	3968	4009
24	.	O	O	-	0	71	258	3968	4009
0		O	O	-	0	291	371	3970	4010
1	„	O	O	-	0	291	371	3970	4010
2	Jhr	O	O	-	0	291	371	3970	4010
3	Mann	O	O	-	0	385	484	3971	4005
4	wird	O	O	-	0	508	591	3971	4010
5	,	O	O	-	0	508	591	3971	4010
6	wenn	O	O	-	0	612	696	3978	4005
7	nun	O	O	-	0	718	757	3980	4004
8	nicht	O	O	-	0	760	872	3971	4010
9	etwas	O	O	-	0	72	155	4012	4044
10	Störendes	O	O	-	0	176	343	4012	4046
11	dazwiſchen	O	O	-	0	365	527	4011	4053
12	tritt	O	O	-	0	527	629	4012	4053
13	,	O	O	-	0	527	629	4012	4053
14	geneſen	O	O	-	0	651	778	4013	4053
15	,	O	O	-	0	651	778	4013	4053
16	beſte	O	O	-	0	800	871	4013	4052
17	Frau	O	O	-	0	73	159	4050	4091
18	;	O	O	-	0	73	159	4050	4091
19	daran	O	O	-	0	180	273	4055	4087
